#DataThief C:\Users\Andrew\Documents\Senior Design\TO_TD_perf\effective_AR_roskam_lam_colored.PNG Monday 20-Mar-2017 12:51:19 PM

0.593	 0.769

0.596	 0.772

0.599	 0.772

0.599	 0.775

0.601	 0.778

0.605	 0.778

0.609	 0.781

0.612	 0.781

0.615	 0.784

0.617	 0.784

0.621	 0.788

0.624	 0.787

0.628	 0.791

0.631	 0.791

0.634	 0.794

0.637	 0.797

0.64	 0.797

0.643	 0.8

0.646	 0.8

0.65	 0.8

0.653	 0.803

0.656	 0.803

0.659	 0.806

0.662	 0.806

0.665	 0.806

0.668	 0.81

0.672	 0.81

0.675	 0.81

0.678	 0.813

0.681	 0.813

0.681	 0.815

0.684	 0.815

0.687	 0.815

0.69	 0.815

0.694	 0.819

0.697	 0.819

0.7	 0.822

0.702	 0.822

0.706	 0.825

0.709	 0.825

0.712	 0.825

0.716	 0.827

0.718	 0.827

0.722	 0.827

0.725	 0.831

0.728	 0.831

0.73	 0.835

0.734	 0.835

0.738	 0.835

0.741	 0.838

0.744	 0.838

0.746	 0.838

0.75	 0.841

0.753	 0.841

0.757	 0.843

0.76	 0.843

0.763	 0.843

0.766	 0.847

0.769	 0.847

0.772	 0.847

0.775	 0.851

0.779	 0.851

0.782	 0.851

0.785	 0.85

0.788	 0.854

0.791	 0.854

0.794	 0.857

0.797	 0.857

0.801	 0.857

0.804	 0.859

0.807	 0.863

0.81	 0.863

0.813	 0.863

0.815	 0.866

0.819	 0.866

0.823	 0.866

0.826	 0.866

0.829	 0.866

0.831	 0.869

0.835	 0.869

0.838	 0.869

0.841	 0.873

0.845	 0.873

0.847	 0.873

0.851	 0.876

0.854	 0.876

0.857	 0.876

0.859	 0.879

0.863	 0.879

0.867	 0.879

0.87	 0.882

0.873	 0.882

0.876	 0.885

0.879	 0.885

0.882	 0.888

0.885	 0.891

0.889	 0.891

0.892	 0.891

0.895	 0.891

0.898	 0.891

0.901	 0.891

0.904	 0.895

0.907	 0.895

0.911	 0.895

0.914	 0.898

0.917	 0.898

0.92	 0.898

0.923	 0.901

0.926	 0.901

0.929	 0.901

0.933	 0.901

0.936	 0.901

0.939	 0.904

0.942	 0.904

0.944	 0.904

0.948	 0.907

0.951	 0.907

0.955	 0.907

0.958	 0.907

0.96	 0.907

0.964	 0.91

0.967	 0.91

0.97	 0.91

0.972	 0.91

0.976	 0.91

0.98	 0.913

0.983	 0.913

0.986	 0.917

0.988	 0.917

0.992	 0.916

0.995	 0.916

0.999	 0.92

1.002	 0.92

1.005	 0.923

1.008	 0.923

1.011	 0.923

1.014	 0.923

1.017	 0.923

1.021	 0.923

1.024	 0.923

1.027	 0.923

1.03	 0.923

1.033	 0.923

1.036	 0.923

1.039	 0.923

1.043	 0.923

1.046	 0.926

1.049	 0.926

1.052	 0.926

1.055	 0.926

1.058	 0.926

1.061	 0.926

1.065	 0.926

1.068	 0.926

1.071	 0.929

1.074	 0.929

1.077	 0.929

1.08	 0.929

1.083	 0.929

1.087	 0.929

1.09	 0.929

1.093	 0.929

1.096	 0.929

1.099	 0.932

1.102	 0.932

1.105	 0.932

1.109	 0.932

1.112	 0.932

1.115	 0.932

1.117	 0.932

1.121	 0.935

1.124	 0.935

1.127	 0.935

1.131	 0.935

1.134	 0.935

1.137	 0.935

1.14	 0.935

1.143	 0.935

1.146	 0.935

1.149	 0.938

1.153	 0.938

1.156	 0.938

1.159	 0.938

1.162	 0.938

1.165	 0.938

1.168	 0.938

1.171	 0.938

1.175	 0.938

1.178	 0.94

1.181	 0.94

1.184	 0.94

1.187	 0.94

1.19	 0.94

1.193	 0.94

1.197	 0.94

1.2	 0.94

1.203	 0.944

1.206	 0.944

1.209	 0.944

1.212	 0.944

1.215	 0.944

1.219	 0.944

1.222	 0.944

1.225	 0.944

1.228	 0.944

1.231	 0.944

1.234	 0.944

1.237	 0.944

1.241	 0.944

1.244	 0.947

1.246	 0.947

1.25	 0.947

1.253	 0.947

1.256	 0.947

1.259	 0.947

1.263	 0.947

1.266	 0.947

1.269	 0.947

1.272	 0.947

1.275	 0.947

1.278	 0.947

1.281	 0.95

1.285	 0.95

1.288	 0.95

1.291	 0.95

1.294	 0.95

1.297	 0.95

1.3	 0.95

1.303	 0.95

1.307	 0.95

1.31	 0.95

1.313	 0.95

1.316	 0.952

1.319	 0.952

1.322	 0.952

1.325	 0.952

1.329	 0.952

1.332	 0.952

1.335	 0.952

1.338	 0.952

1.341	 0.952

1.343	 0.952

1.347	 0.952

1.351	 0.952

1.354	 0.952

1.357	 0.956

1.359	 0.956

1.363	 0.956

1.366	 0.956

1.369	 0.956

1.371	 0.956

1.376	 0.956

1.379	 0.956

1.382	 0.956

1.385	 0.956

1.388	 0.956

1.391	 0.956

1.394	 0.956

1.398	 0.959

1.401	 0.959

1.404	 0.959

1.407	 0.959

1.41	 0.959

1.41	 0.963

1.413	 0.963

1.416	 0.963

1.42	 0.963

1.423	 0.963

1.426	 0.963

1.429	 0.962

1.432	 0.962

1.435	 0.962

1.438	 0.962

1.442	 0.962

1.445	 0.962

1.448	 0.962

1.451	 0.962

1.454	 0.962

1.457	 0.962

1.46	 0.966

1.464	 0.966

1.467	 0.966

1.47	 0.966

1.472	 0.966

1.476	 0.964

1.479	 0.964

1.482	 0.964

1.486	 0.964

1.488	 0.964

1.492	 0.964

1.495	 0.968

1.498	 0.968

1.501	 0.968

1.504	 0.968

1.508	 0.968

1.511	 0.968

1.514	 0.968

1.517	 0.968

1.52	 0.968

1.523	 0.968

1.526	 0.972

1.53	 0.972

1.533	 0.972

1.536	 0.972

1.539	 0.972

1.542	 0.972

1.545	 0.972

1.548	 0.972

1.552	 0.972

1.555	 0.972

1.558	 0.972

1.561	 0.975

1.564	 0.975

1.567	 0.975

1.569	 0.975

1.573	 0.975

1.577	 0.975

1.58	 0.975

1.583	 0.975

1.585	 0.975

1.589	 0.975

1.592	 0.975

1.596	 0.978

1.599	 0.978

1.601	 0.978

1.605	 0.978

1.608	 0.978

1.611	 0.978

1.613	 0.978

1.617	 0.978

1.621	 0.978

1.624	 0.978

1.627	 0.978

1.63	 0.978

1.633	 0.978

1.636	 0.978

1.64	 0.978

1.643	 0.978

1.646	 0.978

1.649	 0.978

1.652	 0.978

1.655	 0.978

1.658	 0.98

1.662	 0.98

1.665	 0.98

1.668	 0.98

1.671	 0.98

1.674	 0.98

1.677	 0.98

1.68	 0.98

1.684	 0.98

1.687	 0.98

1.69	 0.98

1.693	 0.98

1.696	 0.98

1.698	 0.98

1.702	 0.98

1.706	 0.98

1.709	 0.98

1.712	 0.98

1.714	 0.98

1.718	 0.98

1.721	 0.98

1.724	 0.98

1.728	 0.98

1.73	 0.98

1.734	 0.984

1.737	 0.984

1.74	 0.984

1.742	 0.984

1.746	 0.984

1.75	 0.983

1.753	 0.983

1.756	 0.983

1.759	 0.983

1.762	 0.983

1.765	 0.983

1.768	 0.983

1.771	 0.983

1.775	 0.983

1.778	 0.987

1.781	 0.987

1.784	 0.987

1.787	 0.987

1.79	 0.987

1.793	 0.987

1.797	 0.986

1.8	 0.986

1.803	 0.986

1.806	 0.986

1.809	 0.986

1.812	 0.986

1.815	 0.986

1.819	 0.986

1.822	 0.986

1.825	 0.986

1.827	 0.986

1.831	 0.986

1.834	 0.986

1.837	 0.986

1.841	 0.986

1.843	 0.986

1.847	 0.986

1.85	 0.986

1.853	 0.986

1.855	 0.988

1.859	 0.988

1.863	 0.988

1.866	 0.988

1.869	 0.988

1.871	 0.988

1.875	 0.988

1.878	 0.988

1.881	 0.988

1.885	 0.988

1.888	 0.988

1.891	 0.988

1.894	 0.988

1.897	 0.988

1.9	 0.988

1.903	 0.988

1.907	 0.988

1.91	 0.988

1.913	 0.988

1.916	 0.988

1.919	 0.988

1.922	 0.988

1.925	 0.988

1.929	 0.988

1.932	 0.988

1.935	 0.988

1.938	 0.988

1.94	 0.988

1.944	 0.988

1.947	 0.988

1.951	 0.988

1.954	 0.992

1.956	 0.992

1.96	 0.992

1.963	 0.992

1.966	 0.992

1.968	 0.992

1.972	 0.992

1.976	 0.992

1.979	 0.992

1.982	 0.992

1.984	 0.992

1.988	 0.992

1.991	 0.992

1.995	 0.992

1.998	 0.992

2.001	 0.995

2.004	 0.995

2.007	 0.995

2.01	 0.995

2.013	 0.995

2.017	 0.995

2.02	 0.995

2.023	 0.995

2.026	 0.995

2.029	 0.995

2.032	 0.995

2.035	 0.995

2.039	 0.995

2.042	 0.995

2.045	 0.995

2.048	 0.995

2.051	 0.995

2.054	 0.995

2.057	 0.995

2.061	 0.995

2.064	 0.998

2.067	 0.998

2.07	 0.998

2.073	 0.998

2.076	 0.998

2.079	 0.998

2.083	 0.998

2.086	 0.998

2.089	 0.998

2.092	 0.998

2.095	 0.998

2.098	 0.998

2.101	 0.998

2.104	 0.998

2.108	 0.998

2.111	 0.998

2.114	 0.998

2.117	 0.998

2.12	 1.001

2.123	 1.001

2.126	 1.001

2.13	 1.001

2.133	 1.001

2.136	 1.001

2.139	 1.001

2.142	 1.001

2.145	 1.001

2.148	 1.001

2.152	 1.001

2.155	 1.001

2.158	 1.001

2.161	 1.001

2.164	 1.001

2.167	 1.001

2.17	 1.001

2.174	 1.004

2.177	 1.004

2.18	 1.004

2.183	 1.004

2.186	 1.004

2.189	 1.004

2.192	 1.004

2.196	 1.001
