Results_Name,VSPAERO_History
Results_Timestamp,1494200073
Results_Date,5,7,2017
Results_Time,16,34,33
Alpha,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.005610,0.005610,0.005610,0.005610,0.005610,0.005620,0.004550,0.005840,0.008740,0.008260
CDo,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460
CDtot,0.033070,0.033070,0.033070,0.033070,0.033070,0.033080,0.032010,0.033300,0.036200,0.035720
CFx,0.005610,0.005610,0.005610,0.005610,0.005610,0.005620,0.004550,0.005840,0.008740,0.008260
CFy,0.000060,0.000060,0.000060,0.000060,0.000040,0.000070,0.002210,-0.001010,-0.002140,0.003980
CFz,0.105920,0.105870,0.105850,0.105850,0.105850,0.105900,0.100350,0.106160,0.048930,0.080390
CL,0.105920,0.105870,0.105850,0.105850,0.105850,0.105900,0.100350,0.106160,0.048930,0.080390
CMx,0.000010,0.000010,0.000010,0.000010,0.000010,0.000010,-0.000010,-0.000380,-0.000380,0.000120
CMy,-0.036950,-0.036790,-0.036760,-0.036760,-0.036760,-0.036840,-0.020270,-0.037730,0.145930,0.041500
CMz,0.000080,0.000080,0.000080,0.000080,0.000060,0.000050,0.002290,-0.002750,-0.000840,0.004340
CS,0.000060,0.000060,0.000060,0.000060,0.000040,0.000070,0.002210,-0.001010,-0.002140,0.003980
E,0.209840,0.209690,0.209680,0.209680,0.209630,0.209700,0.232540,0.202630,0.028770,0.082190
FC_AoA_,0.000000
FC_Beta_,0.000000
FC_Bref_,50.032919
FC_Cref_,17.759750
FC_Mach_,1.600000
FC_Pitch_Rate,0.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,825.778100
FC_Vinf_,100.000000
FC_Xcg_,90.500000
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.000000
L/D,3.202400,3.201030,3.200750,3.200710,3.200460,3.201640,3.135110,3.187940,1.351730,2.250750
Mach,1.600000,1.600000,1.600000,1.600000,1.600000,1.600000,1.600000,1.600000,1.600000,1.600000
T/QS,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
WakeIter,1,2,3,4,5,6,7,8,9,10
Results_Name,VSPAERO_History
Results_Timestamp,1494200073
Results_Date,5,7,2017
Results_Time,16,34,33
Alpha,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.010110,0.010100,0.010100,0.010100,0.010090,0.010090,0.010090,0.010100,0.010110,0.010190
CDo,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460,0.027460
CDtot,0.037570,0.037560,0.037560,0.037560,0.037550,0.037550,0.037550,0.037560,0.037570,0.037650
